month,basket_id,sector,role,export_usd_mn,export_inr_cr,quantity,quantity_unit,hs_level_used,codes_summed,n_codes,vintage_flag,retrieval_date,source_file,notes
2022-11,B1_MOBILE,Electronics - telephone sets (HS 8517.1x proxy for the PLI-LSEM mobile-phone segment),CORE,1198.08,,,,6,851711|851712|851713|851714|851718,5,R,2026-08-29,01_raw_data/raw_trade_data/meidb_hs6_extract_2026-08-29/panel_compact.csv,
2022-11,B2_PHARMA,Pharmaceutical formulations,CORE,1435.52,,,,6,3003xx+3004xx,21,R,2026-08-29,01_raw_data/raw_trade_data/meidb_hs6_extract_2026-08-29/panel_compact.csv,
2022-11,B3_AC,Air conditioners,CORE,23.79,,,,6,8415xx,6,R,2026-08-29,01_raw_data/raw_trade_data/meidb_hs6_extract_2026-08-29/panel_compact.csv,
2022-11,B4_TEXTILE,MMF fabrics (PLI Textiles Annexure-II),ROBUSTNESS,78.8,,,,6,14 named codes,14,R,2026-08-29,01_raw_data/raw_trade_data/meidb_hs6_extract_2026-08-29/panel_compact.csv,
2022-11,C1_LEATHER,Leather goods,CONTROL,218.61,,,,6,Chapter 42,20,R,2026-08-29,01_raw_data/raw_trade_data/meidb_hs6_extract_2026-08-29/panel_compact.csv,
2022-11,C2_FOOTWEAR,Footwear,CONTROL,232.89,,,,6,Chapter 64,25,R,2026-08-29,01_raw_data/raw_trade_data/meidb_hs6_extract_2026-08-29/panel_compact.csv,
2022-11,C3_COTTON,Cotton woven fabrics,CONTROL,148.85,,,,6,5208-5212,70,R,2026-08-29,01_raw_data/raw_trade_data/meidb_hs6_extract_2026-08-29/panel_compact.csv,
2022-12,B1_MOBILE,Electronics - telephone sets (HS 8517.1x proxy for the PLI-LSEM mobile-phone segment),CORE,1193.88,,,,6,851711|851712|851713|851714|851718,5,R,2026-08-29,01_raw_data/raw_trade_data/meidb_hs6_extract_2026-08-29/panel_compact.csv,
2022-12,B2_PHARMA,Pharmaceutical formulations,CORE,1611.81,,,,6,3003xx+3004xx,21,R,2026-08-29,01_raw_data/raw_trade_data/meidb_hs6_extract_2026-08-29/panel_compact.csv,
2022-12,B3_AC,Air conditioners,CORE,28.95,,,,6,8415xx,6,R,2026-08-29,01_raw_data/raw_trade_data/meidb_hs6_extract_2026-08-29/panel_compact.csv,
2022-12,B4_TEXTILE,MMF fabrics (PLI Textiles Annexure-II),ROBUSTNESS,89.78,,,,6,14 named codes,14,R,2026-08-29,01_raw_data/raw_trade_data/meidb_hs6_extract_2026-08-29/panel_compact.csv,
2022-12,C1_LEATHER,Leather goods,CONTROL,214.84,,,,6,Chapter 42,20,R,2026-08-29,01_raw_data/raw_trade_data/meidb_hs6_extract_2026-08-29/panel_compact.csv,
2022-12,C2_FOOTWEAR,Footwear,CONTROL,248.64,,,,6,Chapter 64,25,R,2026-08-29,01_raw_data/raw_trade_data/meidb_hs6_extract_2026-08-29/panel_compact.csv,
2022-12,C3_COTTON,Cotton woven fabrics,CONTROL,168.23,,,,6,5208-5212,70,R,2026-08-29,01_raw_data/raw_trade_data/meidb_hs6_extract_2026-08-29/panel_compact.csv,
2023-01,B1_MOBILE,Electronics - telephone sets (HS 8517.1x proxy for the PLI-LSEM mobile-phone segment),CORE,1167.49,,,,6,851711|851712|851713|851714|851718,5,R,2026-08-29,01_raw_data/raw_trade_data/meidb_hs6_extract_2026-08-29/panel_compact.csv,
2023-01,B2_PHARMA,Pharmaceutical formulations,CORE,1399.34,,,,6,3003xx+3004xx,20,R,2026-08-29,01_raw_data/raw_trade_data/meidb_hs6_extract_2026-08-29/panel_compact.csv,
2023-01,B3_AC,Air conditioners,CORE,17.43,,,,6,8415xx,6,R,2026-08-29,01_raw_data/raw_trade_data/meidb_hs6_extract_2026-08-29/panel_compact.csv,
2023-01,B4_TEXTILE,MMF fabrics (PLI Textiles Annexure-II),ROBUSTNESS,105.22,,,,6,14 named codes,14,R,2026-08-29,01_raw_data/raw_trade_data/meidb_hs6_extract_2026-08-29/panel_compact.csv,
2023-01,C1_LEATHER,Leather goods,CONTROL,203.92,,,,6,Chapter 42,20,R,2026-08-29,01_raw_data/raw_trade_data/meidb_hs6_extract_2026-08-29/panel_compact.csv,
2023-01,C2_FOOTWEAR,Footwear,CONTROL,243.32,,,,6,Chapter 64,25,R,2026-08-29,01_raw_data/raw_trade_data/meidb_hs6_extract_2026-08-29/panel_compact.csv,
2023-01,C3_COTTON,Cotton woven fabrics,CONTROL,167.81,,,,6,5208-5212,70,R,2026-08-29,01_raw_data/raw_trade_data/meidb_hs6_extract_2026-08-29/panel_compact.csv,
2023-02,B1_MOBILE,Electronics - telephone sets (HS 8517.1x proxy for the PLI-LSEM mobile-phone segment),CORE,953.05,,,,6,851711|851712|851713|851714|851718,5,R,2026-08-29,01_raw_data/raw_trade_data/meidb_hs6_extract_2026-08-29/panel_compact.csv,
2023-02,B2_PHARMA,Pharmaceutical formulations,CORE,1448.01,,,,6,3003xx+3004xx,20,R,2026-08-29,01_raw_data/raw_trade_data/meidb_hs6_extract_2026-08-29/panel_compact.csv,
2023-02,B3_AC,Air conditioners,CORE,23.31,,,,6,8415xx,6,R,2026-08-29,01_raw_data/raw_trade_data/meidb_hs6_extract_2026-08-29/panel_compact.csv,
2023-02,B4_TEXTILE,MMF fabrics (PLI Textiles Annexure-II),ROBUSTNESS,103.2,,,,6,14 named codes,14,R,2026-08-29,01_raw_data/raw_trade_data/meidb_hs6_extract_2026-08-29/panel_compact.csv,
2023-02,C1_LEATHER,Leather goods,CONTROL,186.69,,,,6,Chapter 42,20,R,2026-08-29,01_raw_data/raw_trade_data/meidb_hs6_extract_2026-08-29/panel_compact.csv,
2023-02,C2_FOOTWEAR,Footwear,CONTROL,215.57,,,,6,Chapter 64,25,R,2026-08-29,01_raw_data/raw_trade_data/meidb_hs6_extract_2026-08-29/panel_compact.csv,
2023-02,C3_COTTON,Cotton woven fabrics,CONTROL,169.7,,,,6,5208-5212,70,R,2026-08-29,01_raw_data/raw_trade_data/meidb_hs6_extract_2026-08-29/panel_compact.csv,
2023-03,B1_MOBILE,Electronics - telephone sets (HS 8517.1x proxy for the PLI-LSEM mobile-phone segment),CORE,1648.13,,,,6,851711|851712|851713|851714|851718,5,R,2026-08-29,01_raw_data/raw_trade_data/meidb_hs6_extract_2026-08-29/panel_compact.csv,
2023-03,B2_PHARMA,Pharmaceutical formulations,CORE,1757.08,,,,6,3003xx+3004xx,20,R,2026-08-29,01_raw_data/raw_trade_data/meidb_hs6_extract_2026-08-29/panel_compact.csv,
2023-03,B3_AC,Air conditioners,CORE,33.66,,,,6,8415xx,6,R,2026-08-29,01_raw_data/raw_trade_data/meidb_hs6_extract_2026-08-29/panel_compact.csv,
2023-03,B4_TEXTILE,MMF fabrics (PLI Textiles Annexure-II),ROBUSTNESS,119.97,,,,6,14 named codes,14,R,2026-08-29,01_raw_data/raw_trade_data/meidb_hs6_extract_2026-08-29/panel_compact.csv,
2023-03,C1_LEATHER,Leather goods,CONTROL,200.06,,,,6,Chapter 42,20,R,2026-08-29,01_raw_data/raw_trade_data/meidb_hs6_extract_2026-08-29/panel_compact.csv,
2023-03,C2_FOOTWEAR,Footwear,CONTROL,211.15,,,,6,Chapter 64,25,R,2026-08-29,01_raw_data/raw_trade_data/meidb_hs6_extract_2026-08-29/panel_compact.csv,
2023-03,C3_COTTON,Cotton woven fabrics,CONTROL,180.74,,,,6,5208-5212,70,R,2026-08-29,01_raw_data/raw_trade_data/meidb_hs6_extract_2026-08-29/panel_compact.csv,
2023-04,B1_MOBILE,Electronics - telephone sets (HS 8517.1x proxy for the PLI-LSEM mobile-phone segment),CORE,1068.72,,,,6,851711|851712|851713|851714|851718,5,R,2026-08-29,01_raw_data/raw_trade_data/meidb_hs6_extract_2026-08-29/panel_compact.csv,
2023-04,B2_PHARMA,Pharmaceutical formulations,CORE,1659.48,,,,6,3003xx+3004xx,21,R,2026-08-29,01_raw_data/raw_trade_data/meidb_hs6_extract_2026-08-29/panel_compact.csv,
2023-04,B3_AC,Air conditioners,CORE,27.77,,,,6,8415xx,6,R,2026-08-29,01_raw_data/raw_trade_data/meidb_hs6_extract_2026-08-29/panel_compact.csv,
2023-04,B4_TEXTILE,MMF fabrics (PLI Textiles Annexure-II),ROBUSTNESS,85.37,,,,6,14 named codes,14,R,2026-08-29,01_raw_data/raw_trade_data/meidb_hs6_extract_2026-08-29/panel_compact.csv,
2023-04,C1_LEATHER,Leather goods,CONTROL,193.19,,,,6,Chapter 42,20,R,2026-08-29,01_raw_data/raw_trade_data/meidb_hs6_extract_2026-08-29/panel_compact.csv,
2023-04,C2_FOOTWEAR,Footwear,CONTROL,187.97,,,,6,Chapter 64,25,R,2026-08-29,01_raw_data/raw_trade_data/meidb_hs6_extract_2026-08-29/panel_compact.csv,
2023-04,C3_COTTON,Cotton woven fabrics,CONTROL,156.69,,,,6,5208-5212,70,R,2026-08-29,01_raw_data/raw_trade_data/meidb_hs6_extract_2026-08-29/panel_compact.csv,
2023-05,B1_MOBILE,Electronics - telephone sets (HS 8517.1x proxy for the PLI-LSEM mobile-phone segment),CORE,1365.96,,,,6,851711|851712|851713|851714|851718,5,R,2026-08-29,01_raw_data/raw_trade_data/meidb_hs6_extract_2026-08-29/panel_compact.csv,
2023-05,B2_PHARMA,Pharmaceutical formulations,CORE,1485.16,,,,6,3003xx+3004xx,21,R,2026-08-29,01_raw_data/raw_trade_data/meidb_hs6_extract_2026-08-29/panel_compact.csv,
2023-05,B3_AC,Air conditioners,CORE,25.63,,,,6,8415xx,6,R,2026-08-29,01_raw_data/raw_trade_data/meidb_hs6_extract_2026-08-29/panel_compact.csv,
2023-05,B4_TEXTILE,MMF fabrics (PLI Textiles Annexure-II),ROBUSTNESS,91.69,,,,6,14 named codes,14,R,2026-08-29,01_raw_data/raw_trade_data/meidb_hs6_extract_2026-08-29/panel_compact.csv,
2023-05,C1_LEATHER,Leather goods,CONTROL,193,,,,6,Chapter 42,20,R,2026-08-29,01_raw_data/raw_trade_data/meidb_hs6_extract_2026-08-29/panel_compact.csv,
2023-05,C2_FOOTWEAR,Footwear,CONTROL,229.94,,,,6,Chapter 64,25,R,2026-08-29,01_raw_data/raw_trade_data/meidb_hs6_extract_2026-08-29/panel_compact.csv,
2023-05,C3_COTTON,Cotton woven fabrics,CONTROL,152.63,,,,6,5208-5212,70,R,2026-08-29,01_raw_data/raw_trade_data/meidb_hs6_extract_2026-08-29/panel_compact.csv,
2023-06,B1_MOBILE,Electronics - telephone sets (HS 8517.1x proxy for the PLI-LSEM mobile-phone segment),CORE,1292.71,,,,6,851711|851712|851713|851714|851718,5,R,2026-08-29,01_raw_data/raw_trade_data/meidb_hs6_extract_2026-08-29/panel_compact.csv,
2023-06,B2_PHARMA,Pharmaceutical formulations,CORE,1558.49,,,,6,3003xx+3004xx,21,R,2026-08-29,01_raw_data/raw_trade_data/meidb_hs6_extract_2026-08-29/panel_compact.csv,
2023-06,B3_AC,Air conditioners,CORE,28.07,,,,6,8415xx,6,R,2026-08-29,01_raw_data/raw_trade_data/meidb_hs6_extract_2026-08-29/panel_compact.csv,
2023-06,B4_TEXTILE,MMF fabrics (PLI Textiles Annexure-II),ROBUSTNESS,80.49,,,,6,14 named codes,14,R,2026-08-29,01_raw_data/raw_trade_data/meidb_hs6_extract_2026-08-29/panel_compact.csv,
2023-06,C1_LEATHER,Leather goods,CONTROL,220.74,,,,6,Chapter 42,20,R,2026-08-29,01_raw_data/raw_trade_data/meidb_hs6_extract_2026-08-29/panel_compact.csv,
2023-06,C2_FOOTWEAR,Footwear,CONTROL,232.03,,,,6,Chapter 64,25,R,2026-08-29,01_raw_data/raw_trade_data/meidb_hs6_extract_2026-08-29/panel_compact.csv,
2023-06,C3_COTTON,Cotton woven fabrics,CONTROL,140.14,,,,6,5208-5212,70,R,2026-08-29,01_raw_data/raw_trade_data/meidb_hs6_extract_2026-08-29/panel_compact.csv,
2023-07,B1_MOBILE,Electronics - telephone sets (HS 8517.1x proxy for the PLI-LSEM mobile-phone segment),CORE,952.79,,,,6,851711|851712|851713|851714|851718,5,R,2026-08-29,01_raw_data/raw_trade_data/meidb_hs6_extract_2026-08-29/panel_compact.csv,
2023-07,B2_PHARMA,Pharmaceutical formulations,CORE,1498.92,,,,6,3003xx+3004xx,21,R,2026-08-29,01_raw_data/raw_trade_data/meidb_hs6_extract_2026-08-29/panel_compact.csv,
2023-07,B3_AC,Air conditioners,CORE,21.81,,,,6,8415xx,6,R,2026-08-29,01_raw_data/raw_trade_data/meidb_hs6_extract_2026-08-29/panel_compact.csv,
2023-07,B4_TEXTILE,MMF fabrics (PLI Textiles Annexure-II),ROBUSTNESS,86.47,,,,6,14 named codes,14,R,2026-08-29,01_raw_data/raw_trade_data/meidb_hs6_extract_2026-08-29/panel_compact.csv,
2023-07,C1_LEATHER,Leather goods,CONTROL,220.21,,,,6,Chapter 42,20,R,2026-08-29,01_raw_data/raw_trade_data/meidb_hs6_extract_2026-08-29/panel_compact.csv,
2023-07,C2_FOOTWEAR,Footwear,CONTROL,245.68,,,,6,Chapter 64,25,R,2026-08-29,01_raw_data/raw_trade_data/meidb_hs6_extract_2026-08-29/panel_compact.csv,
2023-07,C3_COTTON,Cotton woven fabrics,CONTROL,153.23,,,,6,5208-5212,70,R,2026-08-29,01_raw_data/raw_trade_data/meidb_hs6_extract_2026-08-29/panel_compact.csv,
2023-08,B1_MOBILE,Electronics - telephone sets (HS 8517.1x proxy for the PLI-LSEM mobile-phone segment),CORE,955.35,,,,6,851711|851712|851713|851714|851718,5,R,2026-08-29,01_raw_data/raw_trade_data/meidb_hs6_extract_2026-08-29/panel_compact.csv,
2023-08,B2_PHARMA,Pharmaceutical formulations,CORE,1618.75,,,,6,3003xx+3004xx,21,R,2026-08-29,01_raw_data/raw_trade_data/meidb_hs6_extract_2026-08-29/panel_compact.csv,
2023-08,B3_AC,Air conditioners,CORE,25.49,,,,6,8415xx,6,R,2026-08-29,01_raw_data/raw_trade_data/meidb_hs6_extract_2026-08-29/panel_compact.csv,
2023-08,B4_TEXTILE,MMF fabrics (PLI Textiles Annexure-II),ROBUSTNESS,97.54,,,,6,14 named codes,14,R,2026-08-29,01_raw_data/raw_trade_data/meidb_hs6_extract_2026-08-29/panel_compact.csv,
2023-08,C1_LEATHER,Leather goods,CONTROL,235.73,,,,6,Chapter 42,20,R,2026-08-29,01_raw_data/raw_trade_data/meidb_hs6_extract_2026-08-29/panel_compact.csv,
2023-08,C2_FOOTWEAR,Footwear,CONTROL,233.59,,,,6,Chapter 64,25,R,2026-08-29,01_raw_data/raw_trade_data/meidb_hs6_extract_2026-08-29/panel_compact.csv,
2023-08,C3_COTTON,Cotton woven fabrics,CONTROL,173.4,,,,6,5208-5212,70,R,2026-08-29,01_raw_data/raw_trade_data/meidb_hs6_extract_2026-08-29/panel_compact.csv,
2023-09,B1_MOBILE,Electronics - telephone sets (HS 8517.1x proxy for the PLI-LSEM mobile-phone segment),CORE,913.58,,,,6,851711|851712|851713|851714|851718,5,R,2026-08-29,01_raw_data/raw_trade_data/meidb_hs6_extract_2026-08-29/panel_compact.csv,
2023-09,B2_PHARMA,Pharmaceutical formulations,CORE,1758.81,,,,6,3003xx+3004xx,21,R,2026-08-29,01_raw_data/raw_trade_data/meidb_hs6_extract_2026-08-29/panel_compact.csv,
2023-09,B3_AC,Air conditioners,CORE,27.24,,,,6,8415xx,6,R,2026-08-29,01_raw_data/raw_trade_data/meidb_hs6_extract_2026-08-29/panel_compact.csv,
2023-09,B4_TEXTILE,MMF fabrics (PLI Textiles Annexure-II),ROBUSTNESS,86.69,,,,6,14 named codes,14,R,2026-08-29,01_raw_data/raw_trade_data/meidb_hs6_extract_2026-08-29/panel_compact.csv,
2023-09,C1_LEATHER,Leather goods,CONTROL,207.95,,,,6,Chapter 42,20,R,2026-08-29,01_raw_data/raw_trade_data/meidb_hs6_extract_2026-08-29/panel_compact.csv,
2023-09,C2_FOOTWEAR,Footwear,CONTROL,170.21,,,,6,Chapter 64,25,R,2026-08-29,01_raw_data/raw_trade_data/meidb_hs6_extract_2026-08-29/panel_compact.csv,
2023-09,C3_COTTON,Cotton woven fabrics,CONTROL,156.42,,,,6,5208-5212,70,R,2026-08-29,01_raw_data/raw_trade_data/meidb_hs6_extract_2026-08-29/panel_compact.csv,
2023-10,B1_MOBILE,Electronics - telephone sets (HS 8517.1x proxy for the PLI-LSEM mobile-phone segment),CORE,1268.8,,,,6,851711|851712|851713|851714|851718,5,R,2026-08-29,01_raw_data/raw_trade_data/meidb_hs6_extract_2026-08-29/panel_compact.csv,
2023-10,B2_PHARMA,Pharmaceutical formulations,CORE,1690.92,,,,6,3003xx+3004xx,21,R,2026-08-29,01_raw_data/raw_trade_data/meidb_hs6_extract_2026-08-29/panel_compact.csv,
2023-10,B3_AC,Air conditioners,CORE,23.03,,,,6,8415xx,6,R,2026-08-29,01_raw_data/raw_trade_data/meidb_hs6_extract_2026-08-29/panel_compact.csv,
2023-10,B4_TEXTILE,MMF fabrics (PLI Textiles Annexure-II),ROBUSTNESS,92.99,,,,6,14 named codes,14,R,2026-08-29,01_raw_data/raw_trade_data/meidb_hs6_extract_2026-08-29/panel_compact.csv,
2023-10,C1_LEATHER,Leather goods,CONTROL,201.23,,,,6,Chapter 42,20,R,2026-08-29,01_raw_data/raw_trade_data/meidb_hs6_extract_2026-08-29/panel_compact.csv,
2023-10,C2_FOOTWEAR,Footwear,CONTROL,180.72,,,,6,Chapter 64,25,R,2026-08-29,01_raw_data/raw_trade_data/meidb_hs6_extract_2026-08-29/panel_compact.csv,
2023-10,C3_COTTON,Cotton woven fabrics,CONTROL,158.73,,,,6,5208-5212,70,R,2026-08-29,01_raw_data/raw_trade_data/meidb_hs6_extract_2026-08-29/panel_compact.csv,
2023-11,B1_MOBILE,Electronics - telephone sets (HS 8517.1x proxy for the PLI-LSEM mobile-phone segment),CORE,1267.83,,,,6,851711|851712|851713|851714|851718,5,R,2026-08-29,01_raw_data/raw_trade_data/meidb_hs6_extract_2026-08-29/panel_compact.csv,
2023-11,B2_PHARMA,Pharmaceutical formulations,CORE,1530.11,,,,6,3003xx+3004xx,21,R,2026-08-29,01_raw_data/raw_trade_data/meidb_hs6_extract_2026-08-29/panel_compact.csv,
2023-11,B3_AC,Air conditioners,CORE,28.12,,,,6,8415xx,6,R,2026-08-29,01_raw_data/raw_trade_data/meidb_hs6_extract_2026-08-29/panel_compact.csv,
2023-11,B4_TEXTILE,MMF fabrics (PLI Textiles Annexure-II),ROBUSTNESS,73.38,,,,6,14 named codes,14,R,2026-08-29,01_raw_data/raw_trade_data/meidb_hs6_extract_2026-08-29/panel_compact.csv,
2023-11,C1_LEATHER,Leather goods,CONTROL,184.22,,,,6,Chapter 42,20,R,2026-08-29,01_raw_data/raw_trade_data/meidb_hs6_extract_2026-08-29/panel_compact.csv,
2023-11,C2_FOOTWEAR,Footwear,CONTROL,182.55,,,,6,Chapter 64,25,R,2026-08-29,01_raw_data/raw_trade_data/meidb_hs6_extract_2026-08-29/panel_compact.csv,
2023-11,C3_COTTON,Cotton woven fabrics,CONTROL,134,,,,6,5208-5212,70,R,2026-08-29,01_raw_data/raw_trade_data/meidb_hs6_extract_2026-08-29/panel_compact.csv,
2023-12,B1_MOBILE,Electronics - telephone sets (HS 8517.1x proxy for the PLI-LSEM mobile-phone segment),CORE,1447.14,,,,6,851711|851712|851713|851714|851718,5,R,2026-08-29,01_raw_data/raw_trade_data/meidb_hs6_extract_2026-08-29/panel_compact.csv,
2023-12,B2_PHARMA,Pharmaceutical formulations,CORE,1782.74,,,,6,3003xx+3004xx,21,R,2026-08-29,01_raw_data/raw_trade_data/meidb_hs6_extract_2026-08-29/panel_compact.csv,
2023-12,B3_AC,Air conditioners,CORE,32.73,,,,6,8415xx,6,R,2026-08-29,01_raw_data/raw_trade_data/meidb_hs6_extract_2026-08-29/panel_compact.csv,
2023-12,B4_TEXTILE,MMF fabrics (PLI Textiles Annexure-II),ROBUSTNESS,84.76,,,,6,14 named codes,14,R,2026-08-29,01_raw_data/raw_trade_data/meidb_hs6_extract_2026-08-29/panel_compact.csv,
2023-12,C1_LEATHER,Leather goods,CONTROL,199.53,,,,6,Chapter 42,20,R,2026-08-29,01_raw_data/raw_trade_data/meidb_hs6_extract_2026-08-29/panel_compact.csv,
2023-12,C2_FOOTWEAR,Footwear,CONTROL,201.23,,,,6,Chapter 64,25,R,2026-08-29,01_raw_data/raw_trade_data/meidb_hs6_extract_2026-08-29/panel_compact.csv,
2023-12,C3_COTTON,Cotton woven fabrics,CONTROL,148.02,,,,6,5208-5212,70,R,2026-08-29,01_raw_data/raw_trade_data/meidb_hs6_extract_2026-08-29/panel_compact.csv,
2024-01,B1_MOBILE,Electronics - telephone sets (HS 8517.1x proxy for the PLI-LSEM mobile-phone segment),CORE,1317.7,,,,6,851711|851712|851713|851714|851718,5,R,2026-08-29,01_raw_data/raw_trade_data/meidb_hs6_extract_2026-08-29/panel_compact.csv,
2024-01,B2_PHARMA,Pharmaceutical formulations,CORE,1521.03,,,,6,3003xx+3004xx,20,R,2026-08-29,01_raw_data/raw_trade_data/meidb_hs6_extract_2026-08-29/panel_compact.csv,
2024-01,B3_AC,Air conditioners,CORE,25.84,,,,6,8415xx,6,R,2026-08-29,01_raw_data/raw_trade_data/meidb_hs6_extract_2026-08-29/panel_compact.csv,
2024-01,B4_TEXTILE,MMF fabrics (PLI Textiles Annexure-II),ROBUSTNESS,89.63,,,,6,14 named codes,14,R,2026-08-29,01_raw_data/raw_trade_data/meidb_hs6_extract_2026-08-29/panel_compact.csv,
2024-01,C1_LEATHER,Leather goods,CONTROL,190.09,,,,6,Chapter 42,20,R,2026-08-29,01_raw_data/raw_trade_data/meidb_hs6_extract_2026-08-29/panel_compact.csv,
2024-01,C2_FOOTWEAR,Footwear,CONTROL,218.79,,,,6,Chapter 64,25,R,2026-08-29,01_raw_data/raw_trade_data/meidb_hs6_extract_2026-08-29/panel_compact.csv,
2024-01,C3_COTTON,Cotton woven fabrics,CONTROL,148.81,,,,6,5208-5212,70,R,2026-08-29,01_raw_data/raw_trade_data/meidb_hs6_extract_2026-08-29/panel_compact.csv,
2024-02,B1_MOBILE,Electronics - telephone sets (HS 8517.1x proxy for the PLI-LSEM mobile-phone segment),CORE,1758.92,,,,6,851711|851712|851713|851714|851718,5,R,2026-08-29,01_raw_data/raw_trade_data/meidb_hs6_extract_2026-08-29/panel_compact.csv,
2024-02,B2_PHARMA,Pharmaceutical formulations,CORE,1856.28,,,,6,3003xx+3004xx,20,R,2026-08-29,01_raw_data/raw_trade_data/meidb_hs6_extract_2026-08-29/panel_compact.csv,
2024-02,B3_AC,Air conditioners,CORE,30.04,,,,6,8415xx,6,R,2026-08-29,01_raw_data/raw_trade_data/meidb_hs6_extract_2026-08-29/panel_compact.csv,
2024-02,B4_TEXTILE,MMF fabrics (PLI Textiles Annexure-II),ROBUSTNESS,104.49,,,,6,14 named codes,14,R,2026-08-29,01_raw_data/raw_trade_data/meidb_hs6_extract_2026-08-29/panel_compact.csv,
2024-02,C1_LEATHER,Leather goods,CONTROL,194.42,,,,6,Chapter 42,20,R,2026-08-29,01_raw_data/raw_trade_data/meidb_hs6_extract_2026-08-29/panel_compact.csv,
2024-02,C2_FOOTWEAR,Footwear,CONTROL,204.96,,,,6,Chapter 64,25,R,2026-08-29,01_raw_data/raw_trade_data/meidb_hs6_extract_2026-08-29/panel_compact.csv,
2024-02,C3_COTTON,Cotton woven fabrics,CONTROL,166.1,,,,6,5208-5212,70,R,2026-08-29,01_raw_data/raw_trade_data/meidb_hs6_extract_2026-08-29/panel_compact.csv,
2024-03,B1_MOBILE,Electronics - telephone sets (HS 8517.1x proxy for the PLI-LSEM mobile-phone segment),CORE,1990.33,,,,6,851711|851712|851713|851714|851718,5,R,2026-08-29,01_raw_data/raw_trade_data/meidb_hs6_extract_2026-08-29/panel_compact.csv,
2024-03,B2_PHARMA,Pharmaceutical formulations,CORE,2023.67,,,,6,3003xx+3004xx,20,R,2026-08-29,01_raw_data/raw_trade_data/meidb_hs6_extract_2026-08-29/panel_compact.csv,
2024-03,B3_AC,Air conditioners,CORE,40.97,,,,6,8415xx,6,R,2026-08-29,01_raw_data/raw_trade_data/meidb_hs6_extract_2026-08-29/panel_compact.csv,
2024-03,B4_TEXTILE,MMF fabrics (PLI Textiles Annexure-II),ROBUSTNESS,98.8,,,,6,14 named codes,14,R,2026-08-29,01_raw_data/raw_trade_data/meidb_hs6_extract_2026-08-29/panel_compact.csv,
2024-03,C1_LEATHER,Leather goods,CONTROL,206.7,,,,6,Chapter 42,20,R,2026-08-29,01_raw_data/raw_trade_data/meidb_hs6_extract_2026-08-29/panel_compact.csv,
2024-03,C2_FOOTWEAR,Footwear,CONTROL,202.37,,,,6,Chapter 64,25,R,2026-08-29,01_raw_data/raw_trade_data/meidb_hs6_extract_2026-08-29/panel_compact.csv,
2024-03,C3_COTTON,Cotton woven fabrics,CONTROL,184.05,,,,6,5208-5212,70,R,2026-08-29,01_raw_data/raw_trade_data/meidb_hs6_extract_2026-08-29/panel_compact.csv,
2024-04,B1_MOBILE,Electronics - telephone sets (HS 8517.1x proxy for the PLI-LSEM mobile-phone segment),CORE,1513.61,,,,6,851711|851712|851713|851714|851718,5,R,2026-08-29,01_raw_data/raw_trade_data/meidb_hs6_extract_2026-08-29/panel_compact.csv,
2024-04,B2_PHARMA,Pharmaceutical formulations,CORE,1875.97,,,,6,3003xx+3004xx,20,R,2026-08-29,01_raw_data/raw_trade_data/meidb_hs6_extract_2026-08-29/panel_compact.csv,
2024-04,B3_AC,Air conditioners,CORE,23.56,,,,6,8415xx,6,R,2026-08-29,01_raw_data/raw_trade_data/meidb_hs6_extract_2026-08-29/panel_compact.csv,
2024-04,B4_TEXTILE,MMF fabrics (PLI Textiles Annexure-II),ROBUSTNESS,76.55,,,,6,14 named codes,14,R,2026-08-29,01_raw_data/raw_trade_data/meidb_hs6_extract_2026-08-29/panel_compact.csv,
2024-04,C1_LEATHER,Leather goods,CONTROL,184.4,,,,6,Chapter 42,20,R,2026-08-29,01_raw_data/raw_trade_data/meidb_hs6_extract_2026-08-29/panel_compact.csv,
2024-04,C2_FOOTWEAR,Footwear,CONTROL,169.85,,,,6,Chapter 64,25,R,2026-08-29,01_raw_data/raw_trade_data/meidb_hs6_extract_2026-08-29/panel_compact.csv,
2024-04,C3_COTTON,Cotton woven fabrics,CONTROL,144.92,,,,6,5208-5212,70,R,2026-08-29,01_raw_data/raw_trade_data/meidb_hs6_extract_2026-08-29/panel_compact.csv,
2024-05,B1_MOBILE,Electronics - telephone sets (HS 8517.1x proxy for the PLI-LSEM mobile-phone segment),CORE,1780.8,,,,6,851711|851712|851713|851714|851718,5,R,2026-08-29,01_raw_data/raw_trade_data/meidb_hs6_extract_2026-08-29/panel_compact.csv,
2024-05,B2_PHARMA,Pharmaceutical formulations,CORE,1660.53,,,,6,3003xx+3004xx,20,R,2026-08-29,01_raw_data/raw_trade_data/meidb_hs6_extract_2026-08-29/panel_compact.csv,
2024-05,B3_AC,Air conditioners,CORE,34.29,,,,6,8415xx,6,R,2026-08-29,01_raw_data/raw_trade_data/meidb_hs6_extract_2026-08-29/panel_compact.csv,
2024-05,B4_TEXTILE,MMF fabrics (PLI Textiles Annexure-II),ROBUSTNESS,87.06,,,,6,14 named codes,14,R,2026-08-29,01_raw_data/raw_trade_data/meidb_hs6_extract_2026-08-29/panel_compact.csv,
2024-05,C1_LEATHER,Leather goods,CONTROL,211.18,,,,6,Chapter 42,20,R,2026-08-29,01_raw_data/raw_trade_data/meidb_hs6_extract_2026-08-29/panel_compact.csv,
